,Year,id,AdmitDesc,levl,styp_desc,Department,Degree Type,Major,Attendance,Gender,Citizen,Ethnicity,HS_GPA,SAT_M,SAT_RW,SAT_COMP,ACT_COMP,GRE_Quantitative,Yield,Start semester status
6338,2018,2389856,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Hisp,3.1,590.0,680.0,1270.0,,,yield,freshmen
6339,2018,2397424,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,White,3.2,630.0,620.0,1250.0,,,yield,freshmen
6340,2018,2412608,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.3,700.0,670.0,1370.0,,,yield,freshmen
6341,2018,2400807,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,3.0,620.0,680.0,1300.0,,,yield,freshmen
6342,2018,2406654,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Asian,4.0,740.0,710.0,1450.0,,,yield,freshmen
6343,2018,2391911,Applicant Accept/Deposit,U,First-Time Freshman,"Information Technology, Information Systems, Informatics",BS,Information Technology,F,Male,domestic,White,3.0,600.0,590.0,1190.0,,,yield,freshmen
6344,2018,2414667,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.184,730.0,670.0,1400.0,,,yield,freshmen
6345,2018,2414675,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Female,domestic,Asian,3.904,770.0,550.0,1320.0,,,yield,freshmen
6346,2018,2394693,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Black,3.355,680.0,560.0,1240.0,,,yield,freshmen
6347,2018,2410929,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Multirace,3.2119,710.0,690.0,1400.0,,,yield,freshmen
6348,2018,2410934,Applicant Accept/Deposit,U,First-Time Freshman,Undeclared,BS,Undecided-Computing Sciences,F,Male,domestic,Black,2.635,610.0,630.0,1240.0,,,yield,freshmen
6349,2018,2407197,Applicant Accept/Deposit,U,First-Time Freshman,Computer Science,BS,Computer Science,F,Male,domestic,Asian,3.8845,690.0,510.0,1200.0,,,yield,freshmen
